Year,Brand Name,Generic Name,Application Number,SPL Set ID,Review Document URL,Review Document Title
2017,FASENRA,BENRALIZUMAB,BLA761070,da6aca1a-19ed-44a4-abb7-696c7d58b784,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/218_761070 benralizumab statistical prea.pdf,
2009,SEVELAMER CARBONATE,SEVELAMER CARBONATE,NDA022318,3abc32fe-1bfc-4759-8f7c-36095e221b06,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022318s000_renvela_toc.cfm,
2009,SEVELAMER CARBONATE,SEVELAMER CARBONATE,NDA022318,3abc32fe-1bfc-4759-8f7c-36095e221b06,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022318s000_SumR.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021567a015_Atazanavir_Clinpharm_PREA.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/021567s015_Atazanavir_Clinical_PREA.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352 atazanavir clinical both.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352 atazanavir clinpharm both.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352 atazanavir statistical both.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352Orig1s000, 021567Orig1s035_Atazanavir_Clinical.pdf",
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352Orig1s000, 021567Orig1s035_Atazanavir_Clinical.pdf",
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021567_reyataz_toc.cfm,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352Orig1s000,021567Orig1s035_Atazanavir_Clinical.pdf",
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,"https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/206352Orig1s000, 021567Orig1s035_Atazanavir_Statistical.pdf",
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206352Orig1s000_021567Orig1s035TOC.cfm,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/206352Orig1s000_021567Orig1s035SumR.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021567Orig1s019.pdf,
2003,REYATAZ,ATAZANAVIR,NDA021567,165cff62-b284-4a27-a65d-9ec8a5bfcdd8,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/021567Orig1s025.pdf,
2008,N/A,N/A,NDA021952,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021952_claritin_toc.cfm,
2008,N/A,N/A,NDA021952,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021952s000_SUMR.pdf,
1958,N/A,N/A,NDA011641,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/011641Orig1s065.pdf,
1958,N/A,N/A,NDA011641,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/011641_S061_DIABINESE_TABLETS_AP.pdf,
1958,N/A,N/A,NDA011641,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf,
1958,N/A,N/A,NDA011641,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/011641_058&060_Diabinese_APPROVAL_PACKAGE.pdf,
1998,N/A,N/A,NDA050754,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/50-542s016_50-754s001_Amoxil.cfm,
1998,N/A,N/A,NDA050754,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-542s017_50-754s002_50-760s001_50-761s001_Amoxil.cfm,
1998,N/A,N/A,NDA050754,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50754.pdf,
2011,ISENTRESS,RALTEGRAVIR,NDA203045,89a5ec53-d956-4329-8004-0f40f51c88a3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/203045Orig1s000SumR.pdf,
2011,ISENTRESS,RALTEGRAVIR,NDA203045,89a5ec53-d956-4329-8004-0f40f51c88a3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/203045_isentress_toc.cfm,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/019758Orig1s047.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/019758Orig1s061.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/019758Orig1s098.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019758_S035_CLOZARIL_TABS.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/019758Orig1s041.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/019758Orig1s090.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/019758Orig1s036.pdf,
1989,CLOZARIL,CLOZAPINE,NDA019758,90876802-0e3a-44c9-9ff7-1754dfbe736a,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/019758Orig1s034.pdf,
2018,ILUMYA,TILDRAKIZUMAB-ASMN,BLA761067,c6a322bb-51b9-4f0e-8642-62a9682ffcde,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/761067Orig1s000TOC.cfm,
2022,VOQUEZNA DUAL PAK,VONOPRAZAN FUMARATE AND AMOXICILLIN,NDA215153,0cb2ee04-8581-46c8-a781-7be170ab5c86,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215152Orig1s000,215153Orig1s000TOC.cfm",
1997,N/A,N/A,NDA020606,N/A,"http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/020606se8-014, 021140se8-011_SUMR.pdf",
1997,N/A,N/A,NDA020606,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020606ap.pdf,
1997,N/A,N/A,NDA020606,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020606_S009_IMODIUM_ADVANCED_CHEWABLE_TABLETS.pdf,
1996,HYCAMTIN,TOPOTECAN HYDROCHLORIDE,NDA020671,eeee060c-a9ec-423e-a374-8484009f8524,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004.cfm,
1996,HYCAMTIN,TOPOTECAN HYDROCHLORIDE,NDA020671,eeee060c-a9ec-423e-a374-8484009f8524,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020671Orig1s000rev.pdf,
2024,TALZENNA,TALAZOPARIB,NDA217439,c6fd147f-a77e-4a0b-9280-e82ecc41b4be,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/217439Orig1s000TOC.cfm,
2012,N/A,N/A,NDA022312,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022312Orig1s000SumR.pdf,
2012,N/A,N/A,NDA022312,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022312_docetaxel_toc.cfm,
2001,N/A,N/A,NDA021235,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/021235Orig1s016.pdf,
2001,N/A,N/A,NDA021235,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-235_Prozac.cfm,
2004,N/A,N/A,NDA021563,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021563s000_ClarinexTOC.cfm,
1998,N/A,N/A,NDA050751,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/50751.cfm,
2018,OMEGAVEN,FISH OIL,NDA210589,5d9d0b24-e139-48bf-ab2d-536fb59cf8e0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/210589Orig1s000TOC.cfm,
2020,XELJANZ,TOFACITINIB,NDA213082,cf74ba2f-afc5-4baa-8594-979c889a5831,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213082Orig1s000TOC.cfm,
2018,CRYSVITA,BUROSUMAB,BLA761068,102f96a0-6e3a-4fc1-b204-34d604683af6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/761068Orig1s000TOC.cfm,
2009,EXFORGE HCT,AMLODIPINE VALSARTAN AND HYDROCHLOROTHIAZIDE,NDA022314,18d7820d-471f-4ee2-9ec6-25d8d27c77de,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022314s000TOC.cfm,
2009,EXFORGE HCT,AMLODIPINE VALSARTAN AND HYDROCHLOROTHIAZIDE,NDA022314,18d7820d-471f-4ee2-9ec6-25d8d27c77de,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022314s000_SumR.pdf,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903S006S007_Rebetol.pdf,
1998,N/A,N/A,NDA020903,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/020903Orig1s013.pdf,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903s008s011s012s016_Rebetol.cfm,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903s008s011s012s016_Rebetol.cfm,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903S006S007_Rebetol.pdf,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020903_S32_REBETOL RETETRON.pdf,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903s008s011s012s016_Rebetol.cfm,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020903_S30_REBETOL REBETRON.pdf,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-903s020_Rebetol.cfm,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-903s008s011s012s016_Rebetol.cfm,
1998,N/A,N/A,NDA020903,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020903_rebetol_toc.cfm,
2003,N/A,N/A,NDA021565,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-565_Elestat.cfm,
2006,PULMICORT FLEXHALER,BUDESONIDE,NDA021949,10f2ae5b-a6fb-4804-9111-0cd067c2b1b2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021949_budesonide_toc.cfm,
2021,ACETAMINOPHEN,ACETAMINOPHEN,NDA204957,6d763554-913d-4bed-9efd-b9c9b936a2f4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/204957Orig1s000TOC.cfm,
2019,N/A,N/A,NDA209905,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/209905Orig1s000TOC.cfm,
2019,GLOPERBA,COLCHICINE,NDA210942,467cd83f-d695-4040-9434-10e80b4271da,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/210942Orig1s000TOC.cfm,
2017,IMFINZI,DURVALUMAB,BLA761069,8baba4ea-2855-42fa-9bd9-5a7548d4cec3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761069Orig1s000TOC.cfm,
2023,JESDUVROQ,DAPRODUSTAT,NDA216951,d82aa06e-5a33-4844-99b7-4701313455a4,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216951Orig1s000TOC.cfm,
2009,OZURDEX,DEXAMETHASONE,NDA022315,4b204f44-6e8a-4d17-803c-268f0b04679f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022315_ozurdex_toc.cfm,
2009,OZURDEX,DEXAMETHASONE,NDA022315,4b204f44-6e8a-4d17-803c-268f0b04679f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022315s000_SumR.pdf,
2009,OZURDEX,DEXAMETHASONE,NDA022315,4b204f44-6e8a-4d17-803c-268f0b04679f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022315Orig1s009.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/291_leflunomide_Arava-MedRev-20905s012.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/293_leflunomide_Arava-ClinPharmRev-20905s012.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/289_leflunomide_Arava-StatsRev-20905s012.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/290_leflunomide_Arava-StatsRev-20905s012-(R).pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020905_S007_ARAVA.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020905_S006_ARAVA.pdf,
1998,ARAVA,LEFLUNOMIDE,NDA020905,320f63f2-fac3-4aee-aff8-85724e00ef52,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020905_S012_ARAVA.pdf,
2002,N/A,N/A,NDA021241,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021241_s003_OrthoTOC.cfm,
2002,N/A,N/A,NDA021241,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021241_sooo_Orthotricyclene.cfm,
2012,ABSORICA,ISOTRETINOIN,NDA021951,3ef0cff8-19c1-4441-b780-fca6c7ee1615,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021951_absorica_toc.cfm,
1997,TOBI,TOBRAMYCIN,NDA050753,6a3c3871-1d3a-44d6-8be3-526b30123ef7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/050753_tobi_toc.cfm,
2012,KYPROLIS,CARFILZOMIB,NDA202714,ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202714Orig1s000TOC.cfm,
2012,KYPROLIS,CARFILZOMIB,NDA202714,ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202714Orig1s000SumR.pdf,
2012,KYPROLIS,CARFILZOMIB,NDA202714,ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/202714Orig1s021TOC.cfm,
2019,TISSUEBLUE,BRILLIANT BLUE G,NDA209569,9d4b28b4-c582-4e2c-abd9-f7e203378e2d,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/209569Orig1s000TOC.cfm,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020180_S029_PROSCAR TABLETS.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020180_s027_ProscarTOC.cfm,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020180_s019_PROSCAR 5MG.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020180_S025_PROSCAR_TABS_AP.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20180-S017_PROSCAR.PDF,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020180_S023_PROSCAR TABLETS.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20180-S015&16_PROSCAR.PDF,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20180-S013_PROSCAR.PDF,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020180s011_proscar_toc.cfm,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020180_S026_PROSCAR TABLETS.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020180_s018_PROSCAR 5MG.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020180_S024_PROSCAR TABLETS.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20180-S015&16_PROSCAR.PDF,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020180_s022_PROSCAR 5MG.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/1997/020180_s014_ProscarTOC.cfm,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020180_S020_PROSCAR_TABS_AP.pdf,
1992,PROSCAR,FINASTERIDE,NDA020180,6f988153-fc74-4ca4-b29a-111f750c4a4b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020180_s010_ProscarTOC.cfm,
2017,OGIVRI,TRASTUZUMAB-DKST,BLA761074,b6465b44-a6dd-f99c-d009-6851cf05169c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761074Orig1s000TOC.cfm,
2008,NEXTERONE,AMIODARONE HYDROCHLORIDE,NDA022325,e9108958-b8d7-4fba-87c3-9a32990de551,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022325_nexterone_toc.cfm,
2008,NEXTERONE,AMIODARONE HYDROCHLORIDE,NDA022325,e9108958-b8d7-4fba-87c3-9a32990de551,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022325s000_SumR.pdf,
2008,NEXTERONE,AMIODARONE HYDROCHLORIDE,NDA022325,e9108958-b8d7-4fba-87c3-9a32990de551,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/022325Orig1s001.pdf,
2000,N/A,N/A,NDA020911,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-911_Qvar.cfm,
2000,TRISENOX,ARSENIC TRIOXIDE,NDA021248,101fc347-d0ad-4aee-8b06-9feb187fd741,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-248_Trisenox.cfm,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/179_21572S57 daptomycin clinpharm prea.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/181_21572S57 daptomycin clinical prea.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/180_21572S57 daptomycin statistical prea.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/94_21572s055-daptomycin-clinical-prea.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/95_21572s055-daptomycin-clinpharm-prea.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/97_21872s055-daptomycin-statistical-prea.pdf,
2003,N/A,N/A,NDA021572,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021572Orig1s053.pdf,
2003,N/A,N/A,NDA021572,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/021572Orig1s008.pdf,
2003,N/A,N/A,NDA021572,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-572_Cubicin.cfm,
2003,N/A,N/A,NDA021572,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021572Orig1s052.pdf,
2006,N/A,N/A,NDA021958,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021958TOC.cfm,
1998,CELLCEPT,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,NDA050758,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/505758.cfm,
1998,CELLCEPT,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,NDA050758,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722s004_50-723s003_50-758s003_50-759s004_CellCept.cfm,
1998,CELLCEPT,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,NDA050758,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722S005_CellCept.cfm,
2015,KENGREAL,CANGRELOR,NDA204958,88b434fa-8891-4fd5-9d86-7ea64667c08f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/204958Orig1s000TOC.cfm,
2015,KENGREAL,CANGRELOR,NDA204958,88b434fa-8891-4fd5-9d86-7ea64667c08f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/204958Orig1s000SumR.pdf,
2014,INCRUSE ELLIPTA,UMECLIDINIUM,NDA205382,dbb64747-1505-49d7-9a33-99dd402e96d3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205382Orig1s000SumR.pdf,
2014,INCRUSE ELLIPTA,UMECLIDINIUM,NDA205382,dbb64747-1505-49d7-9a33-99dd402e96d3,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205382Orig1s000TOC.cfm,
2021,N/A,N/A,NDA213895,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213895Orig1s000TOC.cfm,
2019,DUAKLIR PRESSAIR,ACLIDINIUM BROMIDE AND FORMOTEROL FUMARATE,NDA210595,2eba3089-28b4-4190-9fba-2511246cfd16,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/210595Orig1s000TOC.cfm,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020287_S015_FRAGMIN_AP.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020287S008_Fragmin.cfm,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020287_s002_FRAGMIN INJECTION.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020287_s034_FRAGMIN INJECTION.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020287_s032_FRAGMIN INJECTION.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020287S10_Fragmin.cfm,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020287a_s005edt.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/020287Orig1s035.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020287_S017_FRAGMIN_AP.pdf,
1994,FRAGMIN,DALTEPARIN SODIUM,NDA020287,23527b8b-9b28-4e6d-9751-33b143975ac7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020287_s031_FRAGMIN INJECTION.pdf,
1998,CILOXAN,CIPROFLOXACIN HYDROCHLORIDE,NDA020369,09ca5374-2a16-4a95-91b3-70591d78254e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020369_ciloxan.cfm,
